C,Production,NOSDAILY,AEMO,PUBLIC,2018/03/05,15:00:54
I,NOS,TXOUTAGES,1,Region,Station Name,Equipment Name,Equipment Type,KV,Start Time,End Time,Status,Constraint Set ID,2nd/IS Flag,Issues,Recall Time (D),Recall Time (N),Date/Time of Original Inclusion of Outage,Date/Time of Last Change,TNSP Submitted the Outage,Resubmit Reason
D, NOS, TXOUTAGES, 1,TAS1,Lindisfarne,Lindisfrne 1 110kV CAP,cap,110,2018/11/05 07:00:00,2018/11/05 15:00:00,MTLTP,,0,,90,,2017/06/15 00:00:00,2017/06/15 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Lindisfarne,Lindisfrne A 110kV BUS,bus,110,2018/11/06 07:00:00,2018/11/06 11:00:00,MTLTP,,0,,60,,2017/06/15 00:00:00,2017/06/15 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Lindisfarne,Lindisfrne B 110kV BUS,bus,110,2018/11/06 11:30:00,2018/11/06 15:30:00,MTLTP,,0,,60,,2017/06/15 00:00:00,2017/06/15 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,New Norfolk,NewNorfolk ChapelSt 110kV LINE,line,110,2018/12/06 07:00:00,2018/12/06 15:00:00,RESUBMIT,T-CSNN,0,,90,,2017/05/05 00:00:00,2017/05/05 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,New Norfolk,NewNorfolk CreekRd 110kV LINE,line,110,2018/12/07 07:00:00,2018/12/07 15:00:00,RESUBMIT,T-CRNN,0,,90,,2017/06/15 00:00:00,2017/06/15 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,New Norfolk,NewNorfolk B 110kV BUS,bus,110,2019/04/11 08:00:00,2019/04/11 12:00:00,SUBMIT,,0,,60,,2017/06/20 00:00:00,2017/06/20 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,New Norfolk,NewNorfolk A752 110kV CB,cb,110,2019/04/11 08:00:00,2019/04/11 12:00:00,SUBMIT,,0,,60,,2017/06/20 00:00:00,2017/06/20 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,New Norfolk,NewNorfolk C1 110kV CAP,cap,110,2019/04/11 12:30:00,2019/04/11 16:30:00,SUBMIT,,0,,60,,2017/06/20 00:00:00,2017/06/20 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Norwood,Norwood A 110kV BUS,bus,110,2019/03/05 07:00:00,2019/03/05 15:00:00,SUBMIT,,0,,60,,2017/12/12 00:00:00,2017/12/12 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Norwood,Norwood A7 110kV CB,cb,110,2019/03/05 07:00:00,2019/03/05 15:00:00,SUBMIT,,0,,60,,2017/12/12 00:00:00,2017/12/12 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Norwood,Norwood-Scottsdale 1 110kV LINE,line,110,2019/03/11 07:00:00,2019/03/11 15:00:00,SUBMIT,,0,,60,,2017/12/07 00:00:00,2018/01/12 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Norwood,Norwood B 110kV BUS,bus,110,2019/03/21 07:00:00,2019/03/21 13:00:00,SUBMIT,,0,,60,,2017/11/29 00:00:00,2017/11/29 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Norwood,Norwood-Derby-Scottsdale 110kV LINE,tline,110,2019/03/21 07:00:00,2019/03/21 15:00:00,SUBMIT,,0,,60,,2017/11/24 00:00:00,2017/11/29 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston Hadspen 4 110kV LINE,line,110,2018/03/09 06:00:00,2018/03/16 16:00:00,STLTP,T-HAPM_110,0,,480,480,2017/06/16 00:00:00,2018/02/21 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston Hadspen 3 110kV LINE,line,110,2018/03/26 06:00:00,2018/03/29 16:00:00,MTLTP,T-HAPM_110,0,,480,480,2017/06/16 00:00:00,2017/07/31 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston Hadspen 1 220kV LINE,line,220,2018/04/03 07:00:00,2018/04/07 17:00:00,RESUBMIT,T-HAPM_220,0,,480,480,2017/09/13 00:00:00,2017/09/13 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston 1 220/110kV XFMR,xfmr2,220/110,2018/04/09 07:00:00,2018/04/13 17:00:00,SUBMIT,T-PM_TX,0,,480,480,2017/09/13 00:00:00,2017/09/13 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston Hadspen 2 220kV LINE,line,220,2018/04/16 07:00:00,2018/04/20 17:00:00,SUBMIT,,0,,480,480,2017/09/13 00:00:00,2017/09/13 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston B 110kV BUS,bus,110,2018/04/19 08:00:00,2018/04/19 16:00:00,MTLTP,,0,,60,,2017/02/10 00:00:00,2017/02/10 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston B752 110kV CB,cb,110,2018/04/19 08:00:00,2018/04/19 16:00:00,MTLTP,,0,,60,,2017/02/10 00:00:00,2017/02/10 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston Sheffield 220kV LINE,line,220,2018/04/30 07:00:00,2018/05/04 17:00:00,SUBMIT,,0,,480,480,2017/09/13 00:00:00,2017/09/13 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston G1 220kV CB,cb,220,2018/05/07 08:00:00,2018/05/11 17:00:00,SUBMIT,,0,,480,480,2017/09/13 00:00:00,2017/09/13 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston B 220kV BUS,bus,220,2018/06/04 07:00:00,2018/06/04 15:00:00,SUBMIT,,0,,120,,2017/09/19 00:00:00,2017/09/19 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston B 220kV BUS,bus,220,2018/06/11 09:00:00,2018/06/11 15:00:00,SUBMIT,,0,,120,,2017/09/19 00:00:00,2017/09/19 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston A752 220kV CB,cb,220,2018/06/11 09:00:00,2018/06/11 15:00:00,SUBMIT,,0,,120,,2017/09/19 00:00:00,2017/09/19 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston B 220kV BUS,bus,220,2018/06/12 09:00:00,2018/06/12 15:00:00,SUBMIT,,0,,60,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston A752 220kV CB,cb,220,2018/06/12 09:00:00,2018/06/12 15:00:00,SUBMIT,,0,,60,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston B 220kV BUS,bus,220,2018/06/13 07:00:00,2018/06/21 09:00:00,SUBMIT,,0,,360,360,2017/12/06 00:00:00,2017/12/06 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston B 220kV BUS,bus,220,2018/06/21 09:00:00,2018/06/21 15:00:00,SUBMIT,,0,,60,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston A752 220kV CB,cb,220,2018/06/21 09:00:00,2018/06/21 15:00:00,SUBMIT,,0,,60,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston B 220kV BUS,bus,220,2018/06/22 09:00:00,2018/06/22 15:00:00,SUBMIT,,0,,60,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston A752 220kV CB,cb,220,2018/06/22 09:00:00,2018/06/22 15:00:00,SUBMIT,,0,,60,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston A 220kV BUS,bus,220,2018/06/25 07:00:00,2018/07/02 09:00:00,SUBMIT,,0,,360,360,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston A 220kV BUS,bus,220,2018/07/02 09:00:00,2018/07/02 15:00:00,SUBMIT,,0,,120,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston A752 220kV CB,cb,220,2018/07/02 09:00:00,2018/07/02 15:00:00,SUBMIT,,0,,120,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston A 220kV BUS,bus,220,2018/07/03 09:00:00,2018/07/03 15:00:00,SUBMIT,,0,,120,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston A752 220kV CB,cb,220,2018/07/03 09:00:00,2018/07/03 15:00:00,SUBMIT,,0,,120,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston A 220kV BUS,bus,220,2018/07/04 07:00:00,2018/07/13 09:00:00,SUBMIT,,0,,120,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston A 220kV BUS,bus,220,2018/07/13 09:00:00,2018/07/13 15:00:00,SUBMIT,,0,,120,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston A752 220kV CB,cb,220,2018/07/13 09:00:00,2018/07/13 15:00:00,SUBMIT,,0,,120,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston G1 220kV CB,cb,220,2019/04/02 07:00:00,2019/04/02 15:00:00,SUBMIT,,0,,60,,2017/12/13 00:00:00,2017/12/13 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston J1 220kV CB,cb,220,2019/04/03 07:00:00,2019/04/03 15:00:00,SUBMIT,,0,,60,,2017/12/13 00:00:00,2017/12/13 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston A 220kV BUS,bus,220,2019/04/04 07:00:00,2019/04/04 15:00:00,SUBMIT,,0,,60,,2017/12/13 00:00:00,2017/12/13 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston A752 220kV CB,cb,220,2019/04/04 07:00:00,2019/04/04 15:00:00,SUBMIT,,0,,60,,2017/12/13 00:00:00,2017/12/13 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston 1 220/110kV XFMR,xfmr2,220/110,2019/04/09 08:00:00,2019/04/09 16:00:00,SUBMIT,,0,,120,,2017/12/13 00:00:00,2017/12/13 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Palmerston,Palmerston 1 220/110kV XFMR,xfmr2,220/110,2019/04/10 08:00:00,2019/04/10 16:00:00,SUBMIT,,0,,120,,2017/12/13 00:00:00,2017/12/13 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Poatina,Poatina Palmerston 3 220kV LINE,line,220,2018/06/04 07:00:00,2018/06/12 09:00:00,SUBMIT,,0,,480,480,2017/09/19 00:00:00,2017/12/06 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Poatina,Poatina Palmerston 6 220kV LINE,line,220,2018/06/04 09:00:00,2018/06/04 15:00:00,SUBMIT,,0,,60,,2017/09/19 00:00:00,2017/09/19 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Poatina,Poatina Palmerston 6 220kV LINE,line,220,2018/06/11 09:00:00,2018/06/11 15:00:00,SUBMIT,,0,,120,,2017/09/19 00:00:00,2017/09/19 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Poatina,Poatina Palmerston 3 220kV LINE,line,220,2018/06/12 09:00:00,2018/06/12 15:00:00,SUBMIT,,0,,60,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Poatina,Poatina Palmerston 4 220kV LINE,line,220,2018/06/13 07:00:00,2018/06/22 09:00:00,SUBMIT,,0,,2880,2880,2017/12/06 00:00:00,2017/12/06 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Poatina,Poatina Palmerston 5 220kV LINE,line,220,2018/06/13 09:00:00,2018/06/13 15:00:00,SUBMIT,,0,,120,,2017/12/06 00:00:00,2017/12/06 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Poatina,Poatina Palmerston 5 220kV LINE,line,220,2018/06/21 09:00:00,2018/06/21 15:00:00,SUBMIT,,0,,60,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Poatina,Poatina Palmerston 4 220kV LINE,line,220,2018/06/22 09:00:00,2018/06/22 15:00:00,SUBMIT,,0,,60,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Poatina,Poatina Palmerston 5 220kV LINE,line,220,2018/06/25 07:00:00,2018/07/03 09:00:00,SUBMIT,,0,,2880,2880,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Poatina,Poatina Palmerston 5 220kV LINE,line,220,2018/07/03 09:00:00,2018/07/03 15:00:00,SUBMIT,,0,,120,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Poatina,Poatina Palmerston 6 220kV LINE,line,220,2018/07/04 07:00:00,2018/07/13 09:00:00,SUBMIT,,0,,2880,2880,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Poatina,Poatina Palmerston 6 220kV LINE,line,220,2018/07/13 09:00:00,2018/07/13 15:00:00,SUBMIT,,0,,120,,2017/12/07 00:00:00,2017/12/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Risdon,Risdon 1 110kV CAP,cap,110,2018/12/19 07:00:00,2018/12/19 15:00:00,MTLTP,,0,,90,,2017/06/21 00:00:00,2017/06/21 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Risdon,Risdon 3 110kV CAP,cap,110,2018/12/19 07:00:00,2018/12/19 15:00:00,MTLTP,,0,,90,,2017/06/21 00:00:00,2017/06/21 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Risdon,Risdon 2 110kV CAP,cap,110,2018/12/20 07:00:00,2018/12/20 15:00:00,MTLTP,,0,,90,,2017/06/21 00:00:00,2017/06/21 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Risdon,Risdon 4 110kV CAP,cap,110,2018/12/20 07:00:00,2018/12/20 15:00:00,MTLTP,,0,,90,,2017/06/21 00:00:00,2017/06/21 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield Wilmot 220kV LINE,line,220,2018/03/20 07:00:00,2018/03/20 15:00:00,MTLTP,T-SHWI,0,,60,,2017/06/22 00:00:00,2017/06/22 00:00:00,TasNetworks,Optimising Availability
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield Cethana 220kV LINE,line,220,2018/03/28 07:00:00,2018/03/29 16:00:00,SUBMIT,,0,,120,240,2017/12/15 00:00:00,2018/02/02 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield Burnie 1 220kV LINE,line,220,2018/04/03 09:00:00,2018/04/03 16:00:00,SUBMIT,,0,,120,,2016/05/30 00:00:00,2016/05/30 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield B 220kV BUS,bus,220,2018/04/09 08:00:00,2018/04/09 16:00:00,MTLTP,,0,,60,,2017/02/14 00:00:00,2017/02/14 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield G752 220kV CB,cb,220,2018/04/09 08:00:00,2018/04/09 16:00:00,MTLTP,,0,,60,,2017/02/14 00:00:00,2017/02/14 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield B 110kV BUS,bus,110,2018/04/10 08:00:00,2018/04/10 16:00:00,MTLTP,,0,,60,,2017/02/14 00:00:00,2017/02/14 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield C1 110kV CAP,cap,110,2018/04/10 08:00:00,2018/04/10 16:00:00,MTLTP,,0,,60,,2017/02/14 00:00:00,2017/02/14 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield DevilsGate 110kV LINE,line,110,2018/04/10 08:00:00,2018/04/10 16:00:00,RESUBMIT,T-DGSH,0,,60,,2017/02/14 00:00:00,2017/09/12 00:00:00,TasNetworks,Optimising Availability
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield 1 220/110kV XFMR,xfmr2,220/110,2018/04/10 08:00:00,2018/04/10 16:00:00,RESUBMIT,T-DGSH,0,,60,,2017/02/14 00:00:00,2017/09/12 00:00:00,TasNetworks,Optimising Availability
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield Lemonthyme 220kV LINE,line,220,2018/04/17 07:00:00,2018/04/17 17:00:00,SUBMIT,,0,,120,,2017/09/22 00:00:00,2017/09/22 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield Farrell 1 220kV LINE,line,220,2018/05/08 09:00:00,2018/05/08 15:00:00,SUBMIT,,0,,60,,2017/10/25 00:00:00,2017/10/25 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield B 220kV BUS,bus,220,2018/05/09 07:00:00,2018/05/09 16:00:00,SUBMIT,,0,,120,,2017/11/21 00:00:00,2017/11/21 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield Farrell 2 220kV LINE,line,220,2018/05/09 07:00:00,2018/05/09 16:00:00,SUBMIT,,0,,120,,2017/11/21 00:00:00,2017/11/21 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield Burnie 1 220kV LINE,line,220,2018/09/24 08:00:00,2018/10/08 16:00:00,SUBMIT,,0,,480,480,2018/02/26 00:00:00,2018/02/26 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield E752 220kV CB,cb,220,2018/10/16 07:00:00,2018/10/16 15:00:00,MTLTP,,0,,120,,2017/02/15 00:00:00,2017/02/15 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield GeorgeTown 1 220kV LINE,line,220,2018/11/06 07:00:00,2018/11/06 15:00:00,SUBMIT,,0,,120,,2017/08/29 00:00:00,2017/08/29 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield GeorgeTown 2 220kV LINE,line,220,2018/11/07 07:00:00,2018/11/07 15:00:00,SUBMIT,,0,,120,,2017/08/29 00:00:00,2017/08/29 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield Burnie 1 220kV LINE,line,220,2018/11/12 07:00:00,2018/11/12 15:00:00,RESUBMIT,,0,,120,,2017/02/15 00:00:00,2017/02/15 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield Farrell 2 220kV LINE,line,220,2018/12/05 07:00:00,2018/12/05 15:00:00,SUBMIT,,0,,90,,2017/07/19 00:00:00,2017/07/19 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield Farrell 2 220kV LINE,line,220,2018/12/05 07:00:00,2018/12/05 16:00:00,SUBMIT,,0,,90,,2016/08/30 00:00:00,2016/08/30 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield GeorgeTown 1 220kV LINE,line,220,2018/12/05 07:00:00,2018/12/05 15:00:00,RESUBMIT,T-GTSH,0,,120,,2017/06/07 00:00:00,2017/06/07 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield Farrell 1 220kV LINE,line,220,2018/12/06 07:00:00,2018/12/06 15:00:00,RESUBMIT,,0,,60,,2017/06/07 00:00:00,2017/06/07 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield Fisher 220kV LINE,line,220,2019/01/29 07:00:00,2019/01/29 15:00:00,SUBMIT,,0,,120,,2017/06/07 00:00:00,2017/06/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield Cethana 220kV LINE,line,220,2019/03/27 07:00:00,2019/03/27 15:00:00,SUBMIT,,0,,120,,2017/06/07 00:00:00,2017/06/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield Lemonthyme 220kV LINE,line,220,2019/10/15 07:00:00,2019/10/15 15:00:00,SUBMIT,,0,,120,,2017/06/07 00:00:00,2017/06/07 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Sheffield,Sheffield 2 220/110kV XFMR,xfmr2,220/110,2019/12/02 08:00:00,2019/12/02 14:00:00,SUBMIT,,0,,30,,2017/07/17 00:00:00,2017/07/17 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Tarraleah,Tarraleah Tungatinah 1 110kV LINE,line,110,2019/01/10 07:00:00,2019/01/10 15:00:00,SUBMIT,,0,,60,,2017/11/21 00:00:00,2017/11/21 00:00:00,TasNetworks,Optimising Availability
D, NOS, TXOUTAGES, 1,TAS1,Tarraleah,Tarraleah Tungatinah 2 110kV LINE,line,110,2019/02/05 07:00:00,2019/02/05 15:00:00,SUBMIT,,0,,90,,2017/06/13 00:00:00,2017/06/13 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Trevallyn,Trevallyn M452 110kV CB,cb,110,2018/04/08 07:00:00,2018/04/12 17:00:00,RESUBMIT,,0,,480,480,2017/06/16 00:00:00,2018/03/01 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Trevallyn,Trevallyn L452 110kV CB,cb,110,2018/04/13 07:00:00,2018/04/17 17:00:00,RESUBMIT,,0,,480,480,2017/06/16 00:00:00,2018/03/01 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Trevallyn,Trevallyn B 110kV BUS,bus,110,2018/07/09 08:00:00,2018/07/13 16:00:00,RESUBMIT,,0,,60,,2017/02/10 00:00:00,2018/03/01 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Trevallyn,Trevallyn C 110kV BUS,bus,110,2018/07/09 08:00:00,2018/07/13 16:00:00,RESUBMIT,,0,,60,,2017/02/10 00:00:00,2018/03/01 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Trevallyn,Trevallyn 3 110/22kV XFMR,xfmr2,110/22,2018/07/09 08:00:00,2018/07/13 16:00:00,RESUBMIT,,0,,60,,2017/02/10 00:00:00,2018/03/01 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Trevallyn,Trevallyn 1 110/22kV XFMR,xfmr2,110/22,2018/07/16 08:00:00,2018/07/20 16:00:00,SUBMIT,,0,,60,,2018/02/26 00:00:00,2018/03/01 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Trevallyn,Trevallyn A 110kV BUS,bus,110,2018/08/06 08:00:00,2018/08/10 17:00:00,SUBMIT,,0,,480,480,2018/03/01 00:00:00,2018/03/01 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Trevallyn,Trevallyn D 110kV BUS,bus,110,2018/08/06 08:00:00,2018/08/10 17:00:00,SUBMIT,,0,,480,480,2018/03/01 00:00:00,2018/03/01 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Trevallyn,Trevallyn C752 110kV CB,cb,110,2018/08/06 08:00:00,2018/08/10 17:00:00,SUBMIT,,0,,480,480,2018/03/01 00:00:00,2018/03/01 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Trevallyn,Trevallyn D752 110kV CB,cb,110,2018/08/06 08:00:00,2018/08/10 17:00:00,SUBMIT,,0,,480,480,2018/03/01 00:00:00,2018/03/01 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Trevallyn,Trevallyn-Mowbray 1 110kV LINE,line,110,2018/08/06 08:00:00,2018/08/10 17:00:00,SUBMIT,,0,,480,480,2018/03/01 00:00:00,2018/03/01 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Tungatinah,Tungatinah-NewNorfolk-Meadowbank 1 110kV LINE,tline,110,2019/04/09 08:00:00,2019/04/09 16:30:00,SUBMIT,,0,,120,,2017/06/13 00:00:00,2017/06/13 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Tungatinah,Tungatinah-NewNorfolk-Meadowbank 2 110kV LINE,tline,110,2019/04/10 08:00:00,2019/04/10 16:30:00,SUBMIT,,0,,120,,2017/06/13 00:00:00,2017/06/13 00:00:00,TasNetworks,Information Update
D, NOS, TXOUTAGES, 1,TAS1,Waddamana,Waddamana D 110kV BUS,bus,110,2019/02/12 08:00:00,2019/02/12 12:00:00,SUBMIT,,0,,120,,2017/06/13 00:00:00,2017/06/13 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Waddamana,Waddamana Bridgewatr 1 110kV LINE,line,110,2019/02/12 08:00:00,2019/02/12 12:00:00,SUBMIT,,0,,120,,2017/06/13 00:00:00,2017/06/13 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,TAS1,Wayatinah Tee,Wayatinah Catagunya 220kV LINE,line,220,2019/03/28 07:00:00,2019/03/28 15:00:00,SUBMIT,,0,,60,,2017/06/14 00:00:00,2017/06/14 00:00:00,TasNetworks,
D, NOS, TXOUTAGES, 1,VIC1,Alcoa/portland 500kV,Alc/prtlnd L6 220/22kV XFMR,xfmr2,220/22,2018/03/02 07:07:00,2018/03/11 15:00:00,PTP,F-I_ML_APD,0,,120,120,2018/01/24 00:00:00,2018/03/02 00:00:00,AusNet,Information Update
